RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
170,170,2020-09-18 05:46:39.8666810,4720,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,704,DESKTOP-SDN1RPT,2,,A new account was created,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: DESKTOP-SDN1RPT\defaultuser0 (S-1-5-21-41211245-796119838-3940169921-1000),,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""defaultuser0""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""%%1794""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x0""},{""@Name"":""NewUacValue"",""#text"":""0x15""},{""@Name"":""UserAccountControl"",""#text"":"", %%2080, %%2082, %%2084""},{""@Name"":""UserParameters"",""#text"":""%%1793""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
171,171,2020-09-18 05:46:39.9004019,4732,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,704,DESKTOP-SDN1RPT,2,,A member was added to a security-enabled local group,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: Builtin\Users (S-1-5-32-545),SubjectLogonId: 0x3E7,MemberName: -,MemberSid: S-1-5-21-41211245-796119838-3940169921-1000,PrivilegeList: -,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""TargetUserName"",""#text"":""Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-545""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
172,172,2020-09-18 05:46:39.9285490,4722,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,704,DESKTOP-SDN1RPT,2,,A user account was enabled,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: DESKTOP-SDN1RPT\defaultuser0 (S-1-5-21-41211245-796119838-3940169921-1000),SubjectLogonId: 0x3E7,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""}]}}"
173,173,2020-09-18 05:46:39.9286377,4738,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,704,DESKTOP-SDN1RPT,2,,A user account was changed,WORKGROUP\WIN-2IH1TBB9I4Q$,,Target: DESKTOP-SDN1RPT\defaultuser0,"Changed Attribute SamAccountName: defaultuser0 DisplayName: %%1793 UserPrincipalName: - HomeDirectory: %%1793 HomePath: %%1793 ScriptPath: %%1793 ProfilePath: %%1793 UserWorkstations: %%1793 PasswordLastSet: %%1794 AccountExpires: %%1794 PrimaryGroupId: 513 AllowedToDelegateTo: - OldUacValue: 0x15 NewUacValue: 0x14 UserAccountControl: , %%2048 UserParameters: %%1793 SidHistory: - LogonHours: %%1797",,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""Dummy"",""#text"":""-""},{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""defaultuser0""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""%%1794""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x15""},{""@Name"":""NewUacValue"",""#text"":""0x14""},{""@Name"":""UserAccountControl"",""#text"":"", %%2048""},{""@Name"":""UserParameters"",""#text"":""%%1793""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
174,174,2020-09-18 05:46:39.9770575,4738,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,704,DESKTOP-SDN1RPT,2,,A user account was changed,WORKGROUP\WIN-2IH1TBB9I4Q$,,Target: DESKTOP-SDN1RPT\defaultuser0,Changed Attribute SamAccountName: defaultuser0 DisplayName: %%1793 UserPrincipalName: - HomeDirectory: %%1793 HomePath: %%1793 ScriptPath: %%1793 ProfilePath: %%1793 UserWorkstations: %%1793 PasswordLastSet: 9/17/2020 10:46:39 PM AccountExpires: %%1794 PrimaryGroupId: 513 AllowedToDelegateTo: - OldUacValue: 0x14 NewUacValue: 0x14 UserAccountControl: - UserParameters: - SidHistory: - LogonHours: %%1797,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""Dummy"",""#text"":""-""},{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""defaultuser0""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""9/17/2020 10:46:39 PM""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x14""},{""@Name"":""NewUacValue"",""#text"":""0x14""},{""@Name"":""UserAccountControl"",""#text"":""-""},{""@Name"":""UserParameters"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
175,175,2020-09-18 05:46:39.9770789,4724,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,704,DESKTOP-SDN1RPT,2,,An attempt was made to reset an account's password,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: DESKTOP-SDN1RPT\defaultuser0 (S-1-5-21-41211245-796119838-3940169921-1000),SubjectLogonId: 0x3E7,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""}]}}"
176,176,2020-09-18 05:46:40.0187348,4738,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,704,DESKTOP-SDN1RPT,2,,A user account was changed,WORKGROUP\WIN-2IH1TBB9I4Q$,,Target: DESKTOP-SDN1RPT\defaultuser0,"Changed Attribute SamAccountName: defaultuser0 DisplayName: %%1793 UserPrincipalName: - HomeDirectory: %%1793 HomePath: %%1793 ScriptPath: %%1793 ProfilePath: %%1793 UserWorkstations: %%1793 PasswordLastSet: 9/17/2020 10:46:40 PM AccountExpires: %%1794 PrimaryGroupId: 513 AllowedToDelegateTo: - OldUacValue: 0x14 NewUacValue: 0x214 UserAccountControl: , %%2089 UserParameters: - SidHistory: - LogonHours: %%1797",,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""Dummy"",""#text"":""-""},{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""defaultuser0""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""9/17/2020 10:46:40 PM""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x14""},{""@Name"":""NewUacValue"",""#text"":""0x214""},{""@Name"":""UserAccountControl"",""#text"":"", %%2089""},{""@Name"":""UserParameters"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
177,177,2020-09-18 05:46:40.0187583,4724,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,704,DESKTOP-SDN1RPT,2,,An attempt was made to reset an account's password,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: DESKTOP-SDN1RPT\defaultuser0 (S-1-5-21-41211245-796119838-3940169921-1000),SubjectLogonId: 0x3E7,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""}]}}"
178,178,2020-09-18 05:46:40.0399260,4799,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,A security-enabled local group membership was enumerated,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: Builtin\Administrators (S-1-5-32-544),SubjectLogonId: 0x3E7,CallerProcessName: C:\Windows\System32\oobe\msoobe.exe,CallerProcessId: 0x434,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Administrators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-544""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""CallerProcessId"",""#text"":""0x434""},{""@Name"":""CallerProcessName"",""#text"":""C:\\Windows\\System32\\oobe\\msoobe.exe""}]}}"
179,179,2020-09-18 05:46:40.0400347,4799,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,A security-enabled local group membership was enumerated,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: Builtin\Administrators (S-1-5-32-544),SubjectLogonId: 0x3E7,CallerProcessName: C:\Windows\System32\oobe\msoobe.exe,CallerProcessId: 0x434,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Administrators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-544""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""CallerProcessId"",""#text"":""0x434""},{""@Name"":""CallerProcessName"",""#text"":""C:\\Windows\\System32\\oobe\\msoobe.exe""}]}}"
180,180,2020-09-18 05:46:40.0507130,4732,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,A member was added to a security-enabled local group,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: Builtin\Administrators (S-1-5-32-544),SubjectLogonId: 0x3E7,MemberName: -,MemberSid: S-1-5-21-41211245-796119838-3940169921-1000,PrivilegeList: -,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""TargetUserName"",""#text"":""Administrators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-544""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
181,181,2020-09-18 05:46:40.0571453,4799,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,A security-enabled local group membership was enumerated,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: Builtin\Administrators (S-1-5-32-544),SubjectLogonId: 0x3E7,CallerProcessName: C:\Windows\System32\oobe\msoobe.exe,CallerProcessId: 0x434,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Administrators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-544""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""CallerProcessId"",""#text"":""0x434""},{""@Name"":""CallerProcessName"",""#text"":""C:\\Windows\\System32\\oobe\\msoobe.exe""}]}}"
182,182,2020-09-18 05:46:40.0572505,4799,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,A security-enabled local group membership was enumerated,WORKGROUP\WIN-2IH1TBB9I4Q$ (S-1-5-18),,Target: Builtin\Administrators (S-1-5-32-544),SubjectLogonId: 0x3E7,CallerProcessName: C:\Windows\System32\oobe\msoobe.exe,CallerProcessId: 0x434,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Administrators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-544""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""CallerProcessId"",""#text"":""0x434""},{""@Name"":""CallerProcessName"",""#text"":""C:\\Windows\\System32\\oobe\\msoobe.exe""}]}}"
183,183,2020-09-18 05:46:40.1957723,4648,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,A logon was attempted using explicit credentials,WORKGROUP\WIN-2IH1TBB9I4Q$,-:-,Target: DESKTOP-SDN1RPT\defaultuser0,TargetServerName: localhost,PID: 0x434,TargetInfo: localhost,,,C:\Windows\System32\oobe\msoobe.exe,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetLogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TargetServerName"",""#text"":""localhost""},{""@Name"":""TargetInfo"",""#text"":""localhost""},{""@Name"":""ProcessId"",""#text"":""0x434""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\oobe\\msoobe.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""}]}}"
184,184,2020-09-18 05:46:40.1957939,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,Successful logon,WORKGROUP\WIN-2IH1TBB9I4Q$,WIN-2IH1TBB9I4Q (-),Target: DESKTOP-SDN1RPT\defaultuser0,LogonType 2,LogonId: 0x18025,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\oobe\msoobe.exe,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetLogonId"",""#text"":""0x18025""},{""@Name"":""LogonType"",""#text"":""2""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName"",""#text"":""WIN-2IH1TBB9I4Q""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x434""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\oobe\\msoobe.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x1805F""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
185,185,2020-09-18 05:46:40.1958114,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,Successful logon,WORKGROUP\WIN-2IH1TBB9I4Q$,WIN-2IH1TBB9I4Q (-),Target: DESKTOP-SDN1RPT\defaultuser0,LogonType 2,LogonId: 0x1805F,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\oobe\msoobe.exe,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-2IH1TBB9I4Q$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""TargetUserName"",""#text"":""defaultuser0""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetLogonId"",""#text"":""0x1805F""},{""@Name"":""LogonType"",""#text"":""2""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName"",""#text"":""WIN-2IH1TBB9I4Q""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x434""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\oobe\\msoobe.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x18025""},{""@Name"":""ElevatedToken"",""#text"":""%%1843""}]}}"
186,186,2020-09-18 05:46:40.1958169,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,664,716,DESKTOP-SDN1RPT,2,,Administrative logon,DESKTOP-SDN1RPT\defaultuser0 (S-1-5-21-41211245-796119838-3940169921-1000),,"PrivilegeList: SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege",LogonId: 0x18025,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-41211245-796119838-3940169921-1000""},{""@Name"":""SubjectUserName"",""#text"":""defaultuser0""},{""@Name"":""SubjectDomainName"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""SubjectLogonId"",""#text"":""0x18025""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege""}]}}"
