RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
153,14107,2023-08-19 00:55:07.9593187,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
154,14108,2023-08-19 00:55:07.9618511,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
155,14109,2023-08-19 00:55:07.9684249,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
156,14110,2023-08-19 00:55:07.9684698,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
157,14111,2023-08-19 00:55:07.9686416,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
158,14112,2023-08-19 00:55:07.9711827,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
159,14113,2023-08-19 00:55:07.9753711,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
160,14114,2023-08-19 00:55:07.9754181,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
161,14115,2023-08-19 00:55:07.9755976,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
162,14116,2023-08-19 00:55:07.9781269,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
163,14117,2023-08-19 00:55:07.9852405,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
164,14118,2023-08-19 00:55:07.9852864,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
165,14119,2023-08-19 00:55:07.9854675,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
166,14120,2023-08-19 00:55:07.9880982,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
167,14121,2023-08-19 00:55:07.9920766,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
168,14122,2023-08-19 00:55:07.9921221,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
169,14123,2023-08-19 00:55:07.9922726,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
170,14124,2023-08-19 00:55:07.9947012,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
171,14125,2023-08-19 00:55:08.0007325,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
172,14126,2023-08-19 00:55:08.0007772,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
173,14127,2023-08-19 00:55:08.0009472,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
174,14128,2023-08-19 00:55:08.0035139,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
175,14129,2023-08-19 00:55:08.0074861,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
176,14130,2023-08-19 00:55:08.0075296,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
177,14131,2023-08-19 00:55:08.0076783,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02sjbinrkdkvjgjl;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
178,14132,2023-08-19 00:55:08.0101054,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,608,5408,Spookytown,1,,,,,,,,,,,,False,D:\NTU\CTF\DeadFace\Misc\MALUM\Maybehere.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4166205599-1656642011-1382607969-1001""},{""@Name"":""SubjectUserName"",""#text"":""rp01""},{""@Name"":""SubjectDomainName"",""#text"":""SPOOKYTOWN""},{""@Name"":""SubjectLogonId"",""#text"":""0x835A6""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02sjbinrkdkvjgjl""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2023-08-19 00:55:06.4652473""},{""@Name"":""ClientProcessId"",""#text"":""6740""}]}}"
